db,category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO_BP,,,GO:1900047,negative regulation of hemostasis,10/1059,53/18860,0.188679245283019,3.36023660626793,4.19680532741308,0.000639591529838605,0.00655430081012051,0.00484959321512646,COMP/PDGFRA/FAP/SERPINE2/C1QTNF1/THBS1/ANGPT1/PLAT/PDGFA/EDN1,10
GO_BP,,,GO:0030501,positive regulation of bone mineralization,9/1059,44/18860,0.204545454545455,3.64280195724955,4.2806765742581,0.00064027943592333,0.00655430081012051,0.00484959321512646,WNT4/BMP7/TMEM119/LTF/OSR1/PTN/BMPR1B/PKDCC/FBN2,9
GO_BP,,,GO:0021953,central nervous system neuron differentiation,27/1059,245/18860,0.110204081632653,1.96265248308955,3.6991859893156,0.000641643550355265,0.00655477754213027,0.00484994595394437,KNDC1/FGFR2/WNT4/SPOCK1/LONRF2/NTRK2/SFRP2/MNX1/BRSK2/PLXNA4/EPHB3/WNT2/CDH11/SFRP1/MDGA1/TFAP2C/GLI2/EN2/BMPR1B/ID4/FAIM2/DYNC2H1/PLXNA3/EN1/EPHB1/BRSK1/GLI3,27
GO_BP,,,GO:0048660,regulation of smooth muscle cell proliferation,21/1059,172/18860,0.122093023255814,2.17438566440477,3.7737981059425,0.000666094791870357,0.00679061801138325,0.00502444669363813,FGFR2/OGN/EREG/ELN/MMP2/PDE1A/IL6/APOD/NDRG4/THBS1/IGFBP5/NR4A3/CNN1/MYOCD/KLF4/PTGIR/NPY5R/GSTP1/EDN1/PDGFD/TGFB1,21
GO_BP,,,GO:0007548,sex differentiation,31/1059,297/18860,0.104377104377104,1.85887836501623,3.63890665823103,0.00067499891577961,0.00686732025767599,0.0050811994585756,CNTFR/WNT4/PDGFRA/TESC/EREG/SFRP2/INHA/SOX9/STRA6/SFRP1/PGR/TFAP2C/OSR1/MMP2/TNFAIP6/PBX1/BMPR1B/BMP5/TGFB2/PTX3/FOXF2/SLIT3/MAMLD1/FOXC1/PCYT1B/TCF21/KIT/ZFPM2/SOX8/DHH/DACH1,31
GO_BP,,,GO:0046660,female sex differentiation,17/1059,126/18860,0.134920634920635,2.40283585892651,3.85355874137046,0.000682468377321205,0.0069291432187204,0.00512694289042374,WNT4/PDGFRA/EREG/INHA/STRA6/SFRP1/PGR/MMP2/TNFAIP6/BMPR1B/PTX3/SLIT3/FOXC1/PCYT1B/KIT/ZFPM2/DACH1,17
GO_BP,,,GO:0010718,positive regulation of epithelial to mesenchymal transition,11/1059,63/18860,0.174603174603175,3.10955228802254,4.09073558455315,0.000693850172575774,0.00701291461335654,0.00518892618945418,PDPN/BMP7/COL1A1/OLFM1/IL6/TGFB2/FOXC1/TWIST1/SNAI1/TNXB/TGFB1,11
GO_BP,,,GO:0086002,cardiac muscle cell action potential involved in contraction,11/1059,63/18860,0.174603174603175,3.10955228802254,4.09073558455315,0.000693850172575774,0.00701291461335654,0.00518892618945418,KCNH2/RYR2/KCNN2/SCN7A/CACNA1D/KCNE4/KCNA5/CACNA1C/SCN3B/KCNQ1/GJA5,11
GO_BP,,,GO:0048844,artery morphogenesis,13/1059,83/18860,0.156626506024096,2.78940123098627,3.98491245745116,0.000694948121484377,0.00701291461335654,0.00518892618945418,COMP/HAND2/STRA6/COL3A1/TBX1/TGFB2/FKBP10/PRRX1/MYOCD/FOXC1/FOXF1/EDN1/GJA5,13
GO_BP,,,GO:0060317,cardiac epithelial to mesenchymal transition,8/1059,36/18860,0.222222222222222,3.95761200293778,4.33233073341608,0.000711863422794657,0.00715007981060142,0.00529041610106811,WNT2/HAS2/OLFM1/TGFB2/TWIST1/HEYL/SNAI1/MSX2,8
GO_BP,,,GO:0098698,postsynaptic specialization assembly,8/1059,36/18860,0.222222222222222,3.95761200293778,4.33233073341608,0.000711863422794657,0.00715007981060142,0.00529041610106811,PTPRS/CSMD2/NPTX1/PRICKLE1/GAP43/FGFR1/NTRK3/LRFN4,8
GO_BP,,,GO:0001764,neuron migration,23/1059,197/18860,0.116751269035533,2.0792530066196,3.71407579592312,0.000712852178102171,0.00715007981060142,0.00529041610106811,DCDC2/DNER/SPOCK1/NTRK2/FLRT2/GPM6A/MDGA1/COL3A1/NRG3/CXCL12/SEMA6A/NDN/ITGA3/TNN/TWIST1/MARK1/FAT3/FGFR1/KIF26A/PLXNA3/NTRK3/FILIP1/KIRREL3,23
GO_BP,,,GO:0003272,endocardial cushion formation,7/1059,28/18860,0.25,4.45231350330501,4.45888354797153,0.000721087821267501,0.00718780162760294,0.00531832685357894,BMP7/BMP5/TGFB2/APLNR/HEYL/SNAI1/MSX2,7
GO_BP,,,GO:0010640,regulation of platelet-derived growth factor receptor signaling pathway,7/1059,28/18860,0.25,4.45231350330501,4.45888354797153,0.000721087821267501,0.00718780162760294,0.00531832685357894,APOD/F3/NDRG4/LOX/MYOCD/SNCA/PTGIR,7
GO_BP,,,GO:0010642,negative regulation of platelet-derived growth factor receptor signaling pathway,5/1059,14/18860,0.357142857142857,6.36044786186429,4.893736832872,0.000722701993290147,0.00718780162760294,0.00531832685357894,APOD/NDRG4/MYOCD/SNCA/PTGIR,5
GO_BP,,,GO:0010927,cellular component assembly involved in morphogenesis,18/1059,138/18860,0.130434782608696,2.32294617563739,3.80443972780826,0.000723836907623934,0.00718780162760294,0.00531832685357894,KRT19/FLNC/PDGFRA/NEBL/ANKRD1/CNTN1/FHOD3/OBSCN/OBSL1/MYH11/MYOM2/PLN/GPC1/PRKD1/ITGB4/ACTC1/EDN1/MYOM3,18
GO_BP,,,GO:0032989,cellular anatomical entity morphogenesis,18/1059,138/18860,0.130434782608696,2.32294617563739,3.80443972780826,0.000723836907623934,0.00718780162760294,0.00531832685357894,KRT19/FLNC/PDGFRA/NEBL/ANKRD1/CNTN1/FHOD3/OBSCN/OBSL1/MYH11/MYOM2/PLN/GPC1/PRKD1/ITGB4/ACTC1/EDN1/MYOM3,18
GO_BP,,,GO:0008589,regulation of smoothened signaling pathway,14/1059,94/18860,0.148936170212766,2.65244208707532,3.91732341783691,0.000738795904470654,0.0073217323202022,0.00541742352261245,FGFR2/DCDC2/EVC/HHIP/SERPINE2/SFRP1/RAB34/GAS1/PRRX1/GLIS2/GLI1/DYNC2H1/DHH/GLI3,14
GO_BP,,,GO:0031103,axon regeneration,10/1059,54/18860,0.185185185185185,3.29801000244815,4.12463657870921,0.000746054533514486,0.0073643279845924,0.00544894048391846,PTPRS/TNC/MMP2/PTN/RTN4RL1/APOD/NEFL/GAP43/KLF4/NTRK3,10
GO_BP,,,GO:0070169,positive regulation of biomineral tissue development,10/1059,54/18860,0.185185185185185,3.29801000244815,4.12463657870921,0.000746054533514486,0.0073643279845924,0.00544894048391846,CFTR/WNT4/BMP7/TMEM119/LTF/OSR1/PTN/BMPR1B/PKDCC/FBN2,10
GO_BP,,,GO:0030900,forebrain development,40/1059,419/18860,0.0954653937947494,1.70016744756277,3.53510081222113,0.000750910331053381,0.00739487086712847,0.00547153947047834,FGFR2/WNT4/PTPRS/NTRK2/WNT7B/APLP1/PLXNA4/ALDH1A3/LPAR1/EPHB3/MDGA1/COL3A1/CRTAC1/TFAP2C/GLI2/PCDH9/NRG3/ALDH1A2/CXCL12/RTN4RL1/FOS/ID4/VAX2/SLC6A3/NEFL/NR4A3/LHX2/ATP1B2/AQP1/HAP1/GLI1/SEMA5A/FGFR1/DYNC2H1/KIF26A/PLXNA3/TMEM108/FILIP1/KIRREL3/GLI3,40
GO_BP,,,GO:0071675,regulation of mononuclear cell migration,19/1059,150/18860,0.126666666666667,2.25583884167454,3.76641141293697,0.000752121539450654,0.00739487086712847,0.00547153947047834,CCL21/GREM1/TRPV4/EMILIN1/CXCL12/STK39/MMP28/APOD/BMP5/THBS1/LGALS3/CCL2/IL34/JAM2/NBL1/SPNS2/ECM1/PDGFD/TGFB1,19
GO_BP,,,GO:0071674,mononuclear cell migration,26/1059,235/18860,0.11063829787234,1.97038555039881,3.65102848803898,0.000755177901759469,0.00741027625493759,0.00548293807215377,CCL21/GREM1/TRPV4/RET/MMP2/CH25H/EMILIN1/CXCL12/IL6/CCL26/STK39/MMP28/APOD/BMP5/THBS1/LGALS3/CCL2/FUT4/IL34/SLC12A2/JAM2/NBL1/SPNS2/ECM1/PDGFD/TGFB1,26
GO_BP,,,GO:0030308,negative regulation of cell growth,21/1059,174/18860,0.120689655172414,2.14939272573345,3.71509570668983,0.000775449932561767,0.00759421931987164,0.00561903939943742,PTPRS/SFRP2/GDF2/SERPINE2/CRYAB/SFRP1/RGS4/BCL11A/TGFB2/BDKRB1/WFDC1/SLIT3/DACT3/ULK2/SEMA5A/PI16/FRZB/PLXNA3/RERG/SEMA6D/TGFB1,21
GO_BP,,,GO:0048678,response to axon injury,13/1059,84/18860,0.154761904761905,2.75619407347453,3.93455592061732,0.0007807254871165,0.00761590058510703,0.00563508158606068,PTPRS/KCNK2/TNC/MMP2/PTN/RTN4RL1/APOD/NEFL/GIPR/GAP43/KLF4/NTRK3/DPYSL3,13
GO_BP,,,GO:0060390,regulation of SMAD protein signal transduction,13/1059,84/18860,0.154761904761905,2.75619407347453,3.93455592061732,0.0007807254871165,0.00761590058510703,0.00563508158606068,GREM1/VEPH1/BMP7/GDF2/OVOL2/EMILIN1/CILP/PMEPA1/BMPER/BMP5/TGFB2/GDF6/TGFB1,13
GO_BP,,,GO:0044331,cell-cell adhesion mediated by cadherin,11/1059,64/18860,0.171875,3.06096553352219,4.02821931895773,0.000796057668163391,0.00775026790433047,0.00573450131953317,EPCAM/CDH17/CDH19/CDH11/CDH6/CDH3/PRKD1/PTPRU/FAT3/DCHS2/TGFB1,11
GO_BP,,,GO:0061180,mammary gland epithelium development,12/1059,74/18860,0.162162162162162,2.88798713727892,3.96901593223409,0.00080333733497653,0.00777951405828367,0.00575614084354784,FGFR2/WNT4/WNT7B/WNT2/PGR/TFAP2C/DDR1/ATP2C2/CCL11/FOXF1/MSX2/TGFB1,12
GO_BP,,,GO:0001502,cartilage condensation,6/1059,21/18860,0.285714285714286,5.08835828949143,4.57209013295789,0.000808443973494001,0.00777951405828367,0.00575614084354784,COL11A1/SOX9/BMPR1B/MGP/TGFB2/BARX2,6
GO_BP,,,GO:0048245,eosinophil chemotaxis,6/1059,21/18860,0.285714285714286,5.08835828949143,4.57209013295789,0.000808443973494001,0.00777951405828367,0.00575614084354784,CCL21/CCL11/CCL26/SCG2/LGALS3/CCL2,6
GO_BP,,,GO:0055081,monoatomic anion homeostasis,6/1059,21/18860,0.285714285714286,5.08835828949143,4.57209013295789,0.000808443973494001,0.00777951405828367,0.00575614084354784,CA12/STK39/ATP6V1B1/SLC12A8/SLC12A2/KCNQ1,6
GO_BP,,,GO:0060602,branch elongation of an epithelium,6/1059,21/18860,0.285714285714286,5.08835828949143,4.57209013295789,0.000808443973494001,0.00777951405828367,0.00575614084354784,FGFR2/SOX9/TFAP2C/TNC/FGF1/TGFB1,6
GO_BP,,,GO:0060973,cell migration involved in heart development,6/1059,21/18860,0.285714285714286,5.08835828949143,4.57209013295789,0.000808443973494001,0.00777951405828367,0.00575614084354784,HAND2/BMP7/SEMA3C/NDRG4/TWIST1/EDN1,6
GO_BP,,,GO:0098656,monoatomic anion transmembrane transport,19/1059,151/18860,0.125827814569536,2.24089951159722,3.73409110725456,0.000816151787986917,0.00783852344639945,0.00579980248443456,CFTR/CLDN4/GABRB3/GLRB/SLC1A7/OCA2/TMC4/SLC4A3/TTYH1/CLIC6/GABRP/ABCC4/SLC26A9/KCNK2/CLIC5/SLC12A8/ANO4/SLC12A2/TTYH2,19
GO_BP,,,GO:0055017,cardiac muscle tissue growth,14/1059,95/18860,0.147368421052632,2.62452164405348,3.8716681914646,0.000822607914266339,0.00788530707798658,0.00583441816487047,FGFR2/COL14A1/WNT2/RGS4/KCNK2/TGFB2/NDRG4/FOXC1/GLI1/FGFR1/FES/PI16/ZFPM2/EDN1,14
GO_BP,,,GO:0009952,anterior/posterior pattern specification,25/1059,224/18860,0.111607142857143,1.98763995683259,3.62686524917161,0.000833073365844792,0.00796978144050914,0.00589692159692366,SFRP2/SEMA3C/LEFTY1/VANGL2/HOXC6/WNT2/SFRP1/OSR1/BHLHE41/HES2/ALDH1A2/MEOX1/PBX1/HOXB9/PRICKLE1/TBX1/PCSK5/FOXC1/HEYL/DLL1/FOXF1/MSX2/HES4/EN1/GLI3,25
GO_BP,,,GO:0007229,integrin-mediated signaling pathway,16/1059,117/18860,0.136752136752137,2.4354535402694,3.79881049558298,0.000836226313958949,0.00796978144050914,0.00589692159692366,ITGB8/LAMA2/ITGBL1/COL16A1/CDH17/LAMA1/ITGB6/TIMP1/COL3A1/PTN/ITGA11/ITGA3/PRKD1/ITGA9/ITGB4/BST1,16
GO_BP,,,GO:0018958,phenol-containing compound metabolic process,16/1059,117/18860,0.136752136752137,2.4354535402694,3.79881049558298,0.000836226313958949,0.00796978144050914,0.00589692159692366,DUOX2/OCA2/HAND2/MOXD1/GRIN2A/DIO3/MDGA1/CDH3/TGFB2/SNCAIP/SLC6A3/SNCA/RNF180/CTSK/FOXE1/DUOXA1,16
GO_BP,,,GO:0003015,heart process,29/1059,275/18860,0.105454545454545,1.87806678684866,3.57764895454269,0.000841819522446672,0.00800774784736557,0.0059250133239328,CACNA1H/KCNH2/SLC4A3/JPH1/ADORA1/RYR2/DES/SGCD/KCNN2/RGS4/SCN7A/HSPB7/CACNA1D/PLN/KCNE4/TGFB2/KCND2/HCN4/ATP1B2/MYL3/ACTC1/KCNA5/JPH2/CACNA1C/SCN3B/KCNQ1/EDN1/GJA5/JPH3,29
GO_BP,,,GO:0051208,sequestering of calcium ion,18/1059,140/18860,0.128571428571429,2.28976123027115,3.73598844146586,0.000858835317500302,0.00815401852016031,0.00603324046865922,CCL21/ITPR3/JPH1/RYR2/F2RL3/PLN/APLNR/BDKRB1/PRKD1/SNCA/HAP1/PLCB4/NTSR1/JPH2/CACNA1C/PLCE1/JPH3/TGFB1,18
GO_BP,,,GO:0090183,regulation of kidney development,8/1059,37/18860,0.216216216216216,3.8506495163719,4.2333616945532,0.000864094794556559,0.00818832686270264,0.00605862555702113,WNT4/GREM1/TACSTD2/SOX9/RET/OSR1/SOX8/TGFB1,8
GO_BP,,,GO:0032330,regulation of chondrocyte differentiation,10/1059,55/18860,0.181818181818182,3.23804618422182,4.05414082628729,0.000866683921344282,0.00819724811537605,0.00606522648177097,EFEMP1/GREM1/PTHLH/SOX9/BMPR1B/SCIN/MBOAT2/GDF6/PKDCC/GLI3,10
GO_BP,,,GO:0048483,autonomic nervous system development,9/1059,46/18860,0.195652173913043,3.48441926345609,4.11479633355401,0.000899676306693607,0.00847848100156643,0.00627331352816246,HAND2/PLXNA4/RET/TBX1/EGR2/SOX11/KIF26A/PLXNA3/SOX8,9
GO_BP,,,GO:0048659,smooth muscle cell proliferation,21/1059,176/18860,0.119318181818182,2.12496780839557,3.6571823054325,0.000899971900312918,0.00847848100156643,0.00627331352816246,FGFR2/OGN/EREG/ELN/MMP2/PDE1A/IL6/APOD/NDRG4/THBS1/IGFBP5/NR4A3/CNN1/MYOCD/KLF4/PTGIR/NPY5R/GSTP1/EDN1/PDGFD/TGFB1,21
GO_BP,,,GO:0006833,water transport,7/1059,29/18860,0.241379310344828,4.2987854514669,4.33612195127464,0.000904939379262668,0.00847848100156643,0.00627331352816246,CFTR/SLC5A1/SLC4A11/HAS2/PKP1/SLC14A1/AQP1,7
GO_BP,,,GO:0097107,postsynaptic density assembly,7/1059,29/18860,0.241379310344828,4.2987854514669,4.33612195127464,0.000904939379262668,0.00847848100156643,0.00627331352816246,PTPRS/CSMD2/NPTX1/PRICKLE1/FGFR1/NTRK3/LRFN4,7
GO_BP,,,GO:1903055,positive regulation of extracellular matrix organization,7/1059,29/18860,0.241379310344828,4.2987854514669,4.33612195127464,0.000904939379262668,0.00847848100156643,0.00627331352816246,PDPN/SOX9/EMILIN1/IL6/TGFB2/TNXB/TGFB1,7
GO_BP,,,GO:1902893,regulation of miRNA transcription,12/1059,75/18860,0.16,2.8494806421152,3.91435249620553,0.000908387398959312,0.00849478817635823,0.0062853793711134,SOX9/NGFR/IL6/FOS/TGFB2/MYOCD/TWIST1/EGR1/KLF4/FOSL1/NFATC4/TGFB1,12
GO_BP,,,GO:0008306,associative learning,14/1059,96/18860,0.145833333333333,2.59718287692792,3.82659641381689,0.000914299853261519,0.00853403709188754,0.00631442003921306,NPTX2/B3GAT1/SNAP25/PPP1R1B/GRIN2A/TPBG/CLSTN2/PLN/FOS/NDRG4/MAP1A/NTSR1/KIT/BRSK1,14
GO_BP,,,GO:0008585,female gonad development,15/1059,107/18860,0.14018691588785,2.49662439437664,3.78664369499747,0.0009266025440718,0.0086326735145266,0.00638740212225327,WNT4/PDGFRA/EREG/INHA/SFRP1/PGR/MMP2/TNFAIP6/BMPR1B/PTX3/SLIT3/FOXC1/PCYT1B/KIT/ZFPM2,15
GO_BP,,,GO:0070372,regulation of ERK1 and ERK2 cascade,31/1059,303/18860,0.102310231023102,1.82206889244165,3.51852592368081,0.000940069090374305,0.00874176397123769,0.00646811925044553,FGFR2/WNK2/CCL21/PDGFRA/PKHD1/HAND2/F2RL1/TRPV4/ARHGAP8/FBLN1/TPBG/NPNT/EMILIN1/SEMA6A/BMPER/TNFAIP8L3/TEK/NDRG4/FGF1/PSCA/GPBAR1/ANGPT1/KLF4/NPY5R/GSTP1/PLA2G5/PTPRR/EPHB1/PDGFA/PDGFD/TGFB1,31
GO_BP,,,GO:0030856,regulation of epithelial cell differentiation,21/1059,177/18860,0.11864406779661,2.11296234055153,3.62851485829384,0.000968441656409541,0.00897822301896949,0.00664307768258901,ESRP1/PROM1/CD24/ETV4/BMP7/SFRP4/SOX9/GDF2/OVOL2/OSR1/CDKN1C/PKP1/FOXC1/DLL1/S1PR3/AJAP1/FRZB/ABCA12/MSX2/CLDN5/PRKX,21
GO_BP,,,GO:0045807,positive regulation of endocytosis,20/1059,165/18860,0.121212121212121,2.15869745614788,3.6461489070971,0.000969106685665651,0.00897822301896949,0.00664307768258901,HAMP/CCL21/GREM1/TUB/COLEC10/F2RL1/SFRP4/FCN3/COLEC11/SGIP1/APLNR/PTX3/CCL2/RAP1GAP/SNCA/ANGPT1/DLL1/NTF3/PLA2G5/NLGN1,20
GO_BP,,,GO:0045778,positive regulation of ossification,10/1059,56/18860,0.178571428571429,3.18022393093215,3.98524572669359,0.00100286907973974,0.00923939568834296,0.00683632197241689,WNT4/BMP7/TMEM119/LTF/OSR1/PTN/BMPR1B/SOX11/PKDCC/FBN2,10
GO_BP,,,GO:0099084,postsynaptic specialization organization,10/1059,56/18860,0.178571428571429,3.18022393093215,3.98524572669359,0.00100286907973974,0.00923939568834296,0.00683632197241689,PTPRS/CSMD2/NPTX1/PRICKLE1/GAP43/FGFR1/NLGN1/NTRK3/TMEM108/LRFN4,10
GO_BP,,,GO:1903539,protein localization to postsynaptic membrane,10/1059,56/18860,0.178571428571429,3.18022393093215,3.98524572669359,0.00100286907973974,0.00923939568834296,0.00683632197241689,GPC4/GRIN2A/OLFM1/NPTX1/LRRC7/GRIP1/TMEM108/CNIH3/CACNA2D2/GRIP2,10
GO_BP,,,GO:0007498,mesoderm development,18/1059,142/18860,0.126760563380282,2.25751107209831,3.66869306316054,0.00101481425098019,0.00933216432278453,0.00690496241984184,FGFR2/OVOL1/SFRP2/BMP7/OSR1/EYA2/TBX1/ITGA3/NR4A3/LHX2/FOXC1/ITGB4/SNAI1/KLF4/FGFR1/FOXF1/BMX/ZFPM2,18
GO_BP,,,GO:0002028,regulation of sodium ion transport,12/1059,76/18860,0.157894736842105,2.81198747577158,3.86058445959848,0.00102463153708439,0.00937048142829938,0.00693331363232223,FXYD2/PRSS8/WNK2/TESC/CNTN1/SERPINE2/ANK3/OSR1/STK39/ATP1B2/SCN3B/TGFB1,12
GO_BP,,,GO:0050818,regulation of coagulation,12/1059,76/18860,0.157894736842105,2.81198747577158,3.86058445959848,0.00102463153708439,0.00937048142829938,0.00693331363232223,PDGFRA/F2RL1/FAP/SERPINE2/C1QTNF1/EMILIN1/F3/THBS1/ANGPT1/PLAT/PDGFA/EDN1,12
GO_BP,,,GO:0061614,miRNA transcription,12/1059,76/18860,0.157894736842105,2.81198747577158,3.86058445959848,0.00102463153708439,0.00937048142829938,0.00693331363232223,SOX9/NGFR/IL6/FOS/TGFB2/MYOCD/TWIST1/EGR1/KLF4/FOSL1/NFATC4/TGFB1,12
GO_BP,,,GO:0061307,cardiac neural crest cell differentiation involved in heart development,5/1059,15/18860,0.333333333333333,5.93641800440667,4.66492425540299,0.00103419346546691,0.00940605574167798,0.00695963542526271,HAND2/BMP7/SEMA3C/TWIST1/EDN1,5
GO_BP,,,GO:0061308,cardiac neural crest cell development involved in heart development,5/1059,15/18860,0.333333333333333,5.93641800440667,4.66492425540299,0.00103419346546691,0.00940605574167798,0.00695963542526271,HAND2/BMP7/SEMA3C/TWIST1/EDN1,5
GO_BP,,,GO:1900748,positive regulation of vascular endothelial growth factor signaling pathway,5/1059,15/18860,0.333333333333333,5.93641800440667,4.66492425540299,0.00103419346546691,0.00940605574167798,0.00695963542526271,GREM1/CCBE1/ADAMTS3/SMOC2/TNXB,5
GO_BP,,,GO:0006023,aminoglycan biosynthetic process,8/1059,38/18860,0.210526315789474,3.74931663436211,4.13779322041464,0.00104136350790591,0.00941960627605799,0.00696966160219514,B3GNT3/B3GAT1/HAS2/HAS1/GALNT5/B3GNT8/TGFB1/XYLT1,8
GO_BP,,,GO:0032414,positive regulation of ion transmembrane transporter activity,8/1059,38/18860,0.210526315789474,3.74931663436211,4.13779322041464,0.00104136350790591,0.00941960627605799,0.00696966160219514,WNK2/CFTR/TESC/GAL/HAP1/LRRC55/JPH2/EDN1,8
GO_BP,,,GO:0043268,positive regulation of potassium ion transport,8/1059,38/18860,0.210526315789474,3.74931663436211,4.13779322041464,0.00104136350790591,0.00941960627605799,0.00696966160219514,KCNH2/ADORA1/ADRA2A/GAL/STK39/ATP1B2/LRRC55/KCNQ1,8
GO_BP,,,GO:0097106,postsynaptic density organization,9/1059,47/18860,0.191489361702128,3.41028268338256,4.03527365482454,0.00105815346287698,0.0095467073784511,0.00706370498861539,PTPRS/CSMD2/NPTX1/PRICKLE1/FGFR1/NLGN1/NTRK3/TMEM108/LRFN4,9
GO_BP,,,GO:0019370,leukotriene biosynthetic process,6/1059,22/18860,0.272727272727273,4.85706927633273,4.41505881706925,0.00105925275837287,0.0095467073784511,0.00706370498861539,GGT6/GGT1/GGT5/PLA2G4A/PLA2G5/LTC4S,6
GO_BP,,,GO:0007369,gastrulation,23/1059,203/18860,0.113300492610837,2.01779725272936,3.55609617241695,0.00107644580028931,0.00968411908940199,0.00716537729820444,FGFR2/COL11A1/SFRP2/BMP7/VANGL2/SFRP1/COL5A1/OSR1/EYA2/MMP2/COL8A1/PRICKLE1/FZD7/APLNR/ITGA3/NR4A3/COL12A1/FOXC1/ITGB4/SNAI1/KLF4/FGFR1/FOXF1,23
GO_BP,,,GO:0032412,regulation of monoatomic ion transmembrane transporter activity,13/1059,87/18860,0.149425287356322,2.66115289852713,3.78780405617463,0.00109315013461203,0.00981664606443112,0.00726343534246298,WNK2/CFTR/TESC/GPR35/ANK3/GAL/PLN/HAP1/LRRC55/JPH2/CNIH3/KCNQ1/EDN1,13
GO_BP,,,GO:0055006,cardiac cell development,14/1059,98/18860,0.142857142857143,2.54417914474572,3.73814604665839,0.00112365199179454,0.0100235053215712,0.00741649259127948,PDGFRA/NEBL/FHOD3/COL14A1/SGCD/OBSL1/MYH11/RGS4/PRICKLE1/FHL2/ACTC1/SGCB/PI16/EDN1,14
GO_BP,,,GO:0003338,metanephros morphogenesis,7/1059,30/18860,0.233333333333333,4.15549260308467,4.21878840805536,0.0011238019131471,0.0100235053215712,0.00741649259127948,FRAS1/WNT4/GREM1/WNT7B/SOX9/KIF26B/SOX8,7
GO_BP,,,GO:0003416,endochondral bone growth,7/1059,30/18860,0.233333333333333,4.15549260308467,4.21878840805536,0.0011238019131471,0.0100235053215712,0.00741649259127948,FGFR2/COMP/EVC/SOX9/BNC2/MSX2/ECM1,7
GO_BP,,,GO:0150115,cell-substrate junction organization,15/1059,109/18860,0.137614678899083,2.45081477246147,3.70508444973602,0.00112424441596719,0.0100235053215712,0.00741649259127948,WNT4/GREM1/COL16A1/EPHA3/CDH11/SFRP1/PRICKLE1/APOD/TEK/THBS1/CORO2B/ITGB4/LIMCH1/COL17A1/STON1,15
GO_BP,,,GO:0001707,mesoderm formation,12/1059,77/18860,0.155844155844156,2.77546815790442,3.80768384513784,0.00115297193572338,0.0102246619968339,0.00756533044230167,FGFR2/SFRP2/BMP7/EYA2/ITGA3/NR4A3/FOXC1/ITGB4/SNAI1/KLF4/FGFR1/FOXF1,12
GO_BP,,,GO:0003281,ventricular septum development,12/1059,77/18860,0.155844155844156,2.77546815790442,3.80768384513784,0.00115297193572338,0.0102246619968339,0.00756533044230167,FGFR2/STRA6/VANGL2/PTK7/TGFB2/APLNR/SOX11/SLIT3/HEYL/FZD2/ZFPM2/GJA5,12
GO_BP,,,GO:0030514,negative regulation of BMP signaling pathway,12/1059,77/18860,0.155844155844156,2.77546815790442,3.80768384513784,0.00115297193572338,0.0102246619968339,0.00756533044230167,GREM1/CHRDL1/SFRP2/HTRA3/CHRDL2/SFRP1/TNFAIP6/FSTL3/BMPER/FBN1/NBL1/HTRA1,12
GO_BP,,,GO:0010977,negative regulation of neuron projection development,17/1059,132/18860,0.128787878787879,2.29361604715712,3.63774095696316,0.00115904313279703,0.0102602127858811,0.0075916348293523,STMN2/SPOCK1/PTPRS/TRPV4/LPAR1/BCL11A/RTN4RL1/STMN3/CRMP1/EFNB3/FAT3/ULK2/SEMA5A/NLGN1/PLXNA3/SEMA6D/DPYSL3,17
GO_BP,,,GO:0019229,regulation of vasoconstriction,11/1059,67/18860,0.164179104477612,2.92390737530478,3.84776565829122,0.00118012241725062,0.0104282575947102,0.00771597287674191,SVEP1/ADRA2A/MMP2/BDKRB2/ITGA9/OXTR/HRH2/KCNA5/KCNMB4/EDN1/GJA5,11
GO_BP,,,GO:0030216,keratinocyte differentiation,21/1059,180/18860,0.116666666666667,2.07774630154234,3.54363896141664,0.00120138634672298,0.0105973352392674,0.00784107512969439,KRT7/ETV4/KRT80/KRT17/KRT5/EREG/CYP26B1/GRHL2/KRT86/KRT6B/OVOL2/TFAP2C/ST14/CNFN/KRT81/CDH3/PKP1/CDSN/FOXC1/ABCA12/MSX2,21
GO_BP,,,GO:0030177,positive regulation of Wnt signaling pathway,19/1059,156/18860,0.121794871794872,2.16907580930244,3.57620854540453,0.00121120675797079,0.0106650506564685,0.00789117844922934,FGFR2/WNK2/SFRP2/LGR6/SULF1/SFRP4/RSPO3/COL1A1/PTK7/SFRP1/DKK2/EDA/CDH3/DACT1/TMEM132A/SULF2/SEMA5A/GPRC5B/TGFB1,19
GO_BP,,,GO:0045055,regulated exocytosis,25/1059,230/18860,0.108695652173913,1.93578847969783,3.4827339153266,0.00121662271198065,0.0106874574733174,0.00790775747880263,PTGDS/SYT13/SYT3/SNAP25/TRPV6/F2RL1/ADRA2A/ANXA3/UNC13A/ABCC4/FCER1A/SCIN/SYN1/RAB3D/SYT2/NR4A3/SNCA/SV2A/FES/KIT/FOXF1/NLGN1/ABCA12/SNPH/BRSK1,25
GO_BP,,,GO:0022898,regulation of transmembrane transporter activity,13/1059,88/18860,0.147727272727273,2.63091252468023,3.74026041942263,0.00121804791705949,0.0106874574733174,0.00790775747880263,WNK2/CFTR/TESC/GPR35/ANK3/GAL/PLN/HAP1/LRRC55/JPH2/CNIH3/KCNQ1/EDN1,13
